,UID,predict
9444,43288461,1
9445,43288820,2
9446,43288827,1
9447,43288835,2
9448,43295112,0
9449,43295358,1
9450,43295391,1
9451,43295406,1
9452,43295803,2
9453,43295805,1
9454,43295807,2
9455,43296029,1
9456,43296033,1
9457,43296036,1
9458,43296037,1
9459,43296185,1
9460,43296187,2
9461,43296188,1
9462,43296497,2
9463,43296499,1
9464,43296502,1
9465,43296758,2
9466,43296762,1
9467,43296769,2
9468,43297057,2
9469,43297058,2
9470,43297402,2
9471,43297448,2
9472,43297481,1
9473,43297482,1
9474,43297484,2
9475,43297485,1
9476,43297640,2
9477,43297694,1
9478,43297698,2
9479,43297713,1
9480,43298000,2
9481,43298172,1
9482,43298194,1
9483,43298464,2
9484,43298469,1
9485,43298475,1
9486,43298480,1
9487,43298483,1
9488,43298485,2
9489,43298647,1
9490,43298867,1
9491,43298872,1
9492,43298994,1
9493,43298995,1
9494,43298996,1
9495,43298997,1
9496,43298998,1
9497,43299194,1
9498,43299196,1
9499,43299197,2
9500,43299198,1
9501,43299199,1
9502,43299460,2
9503,43299463,2
9504,43299478,1
9505,43299761,2
9506,43299762,2
9507,43299826,2
9508,43299839,2
9509,43299841,2
9510,43300093,1
9511,43300094,1
9512,43300100,1
9513,43300104,1
9514,43300271,2
9515,43300272,1
9516,43300594,1
9517,43300632,2
9518,43300834,1
9519,43300835,1
9520,43300836,1
9521,43300837,1
9522,43300838,1
9523,43300839,1
9524,43301066,1
9525,43301068,1
9526,43301358,1
9527,43301461,1
9528,43301587,1
9529,43301648,1
9530,43301653,1
9531,43301767,1
9532,43301771,1
9533,43302132,1
9534,43302307,1
9535,43302415,2
9536,43302416,2
9537,43302417,1
9538,43302418,1
9539,43302565,1
9540,43302566,1
9541,43302567,1
9542,43302568,1
9543,43302569,1
9544,43302624,1
9545,43302794,1
9546,43302795,2
9547,43302907,1
9548,43303364,2
9549,43303367,1
9550,43303379,1
9551,43303380,1
9552,43303443,1
9553,43304076,1
9554,43304077,1
9555,43304078,1
9556,43304079,1
9557,43304080,1
9558,43304141,2
9559,43304147,2
9560,43304274,1
9561,43304725,1
9562,43305033,2
9563,43305037,1
9564,43305046,1
9565,43305779,1
9566,43305785,1
9567,43305789,1
9568,43305884,1
9569,43305950,1
9570,43312148,1
9571,43314280,0
9572,43314780,1
9573,43314805,1
9574,43314810,1
9575,43314813,1
9576,43314816,2
9577,43315122,2
9578,43315157,1
9579,43315175,1
9580,43316063,1
9581,43316065,1
9582,43316067,2
9583,43316091,1
9584,43316092,1
9585,43316094,2
9586,43316101,1
9587,43316113,1
9588,43316127,1
9589,43316128,2
9590,43316138,2
9591,43316152,2
9592,43316173,1
9593,43316742,1
9594,43316747,1
9595,43316748,2
9596,43316750,1
9597,43316790,1
9598,43316792,1
9599,43316818,1
9600,43316828,2
9601,43316833,1
9602,43316836,1
9603,43316870,2
9604,43317605,1
9605,43317606,1
9606,43317626,1
9607,43317671,1
9608,43317690,1
9609,43317715,1
9610,43317730,1
9611,43317736,2
9612,43317760,1
9613,43317765,2
9614,43317828,1
9615,43317860,1
9616,43317909,1
9617,43317918,1
9618,43317923,1
9619,43317938,1
9620,43318251,1
9621,43318267,1
9622,43318305,0
9623,43318327,2
9624,43318353,1
9625,43318366,1
9626,43318378,2
9627,43318412,1
9628,43318421,0
9629,43318435,1
9630,43318519,2
9631,43318533,2
9632,43318569,2
9633,43318578,2
9634,43318581,2
9635,43318588,1
9636,43318592,2
9637,43318646,2
9638,43318647,1
9639,43318674,2
9640,43318678,2
9641,43318680,2
9642,43318687,1
9643,43318733,2
9644,43318773,1
9645,43318798,2
9646,43318799,0
9647,43321398,1
9648,43321402,1
9649,43321767,1
9650,43321787,1
9651,43321835,1
9652,43321849,1
9653,43321979,2
9654,43322062,1
9655,43322138,1
9656,43322166,1
9657,43322188,1
9658,43322305,1
9659,43322338,1
9660,43322375,1
9661,43322382,1
9662,43322386,1
9663,43322405,1
9664,43322437,1
9665,43322440,1
9666,43322441,1
9667,43322478,1
9668,43322509,1
9669,43322513,1
9670,43322534,1
9671,43322604,1
9672,43323029,1
9673,43323039,2
9674,43323042,1
9675,43323050,1
9676,43323062,1
9677,43323067,1
9678,43325922,2
9679,43325936,2
9680,43328213,2
9681,43328254,1
9682,43333132,2
9683,43334771,2
9684,43334780,1
9685,43334781,2
9686,43334782,1
9687,43335406,1
9688,43337955,1
9689,43338181,2
9690,43338325,1
9691,43339074,2
9692,43339098,1
9693,43339102,1
9694,43339147,2
9695,43339149,2
9696,43339175,2
9697,43339261,1
9698,43339296,1
9699,43339310,2
9700,43339339,1
9701,43339361,1
9702,43339367,1
9703,43339389,1
9704,43339391,1
9705,43339409,2
9706,43339425,1
9707,43339433,2
9708,43339451,1
9709,43339495,1
9710,43339501,1
9711,43339508,2
9712,43339517,1
9713,43339524,1
9714,43339551,1
9715,43339564,2
9716,43339638,1
9717,43339644,1
9718,43339669,1
9719,43339680,1
9720,43339710,1
9721,43339776,1
9722,43339843,1
9723,43339873,2
9724,43339890,1
9725,43339900,1
9726,43343390,1
9727,43343394,1
9728,43343406,1
9729,43343420,1
9730,43343428,1
9731,43343431,2
9732,43343435,1
9733,43343438,1
9734,43343443,2
9735,43343511,1
9736,43343538,1
9737,43343570,1
9738,43343596,2
9739,43343614,1
9740,43343626,1
9741,43343642,1
9742,43343649,2
9743,43343708,1
9744,43343714,1
9745,43343735,2
9746,43343740,1
9747,43343775,2
9748,43343793,1
9749,43343796,1
9750,43343842,1
9751,43343874,1
9752,43343881,1
9753,43343925,1
9754,43343940,1
9755,43343956,1
9756,43343985,2
9757,43343996,2
9758,43344033,2
9759,43344042,1
9760,43344054,1
9761,43344064,1
9762,43344072,2
9763,43344080,1
9764,43344082,1
9765,433690,1
9766,433694,1
9767,433699,1
9768,433709,1
9769,433757,1
9770,433763,1
9771,433764,1
9772,433770,1
9773,433785,1
9774,433786,1
9775,433832,1
9776,433836,1
9777,433841,1
9778,433844,1
9779,433845,1
9780,433849,1
9781,433850,1
9782,433974,1
9783,433977,1
9784,433983,1
9785,433985,1
9786,433991,1
9787,434028,1
9788,434041,1
9789,434042,1
9790,434065,1
9791,434085,1
9792,434121,1
9793,434323,1
9794,435894,1
9795,443698,1
9796,443699,1
9797,443705,1
9798,443722,2
9799,443750,1
9800,443753,1
9801,443758,1
9802,443759,1
9803,443766,1
9804,45001742,0
9805,45002656,0
9806,45002696,0
9807,45008428,0
9808,45010021,1
9809,45016327,1
9810,45016409,0
9811,45021420,2
9812,45021621,0
9813,45021670,0
9814,45025062,2
9815,45025991,0
9816,45028253,0
9817,45028559,0
9818,45029080,2
9819,45030348,0
9820,45030937,2
9821,45032084,0
9822,45035269,2
9823,45035377,0
9824,45035461,2
9825,45052598,2
9826,45054539,1
9827,45061585,2
9828,45065394,0
9829,45067464,2
9830,45070846,1
9831,45075032,1
9832,45081730,2
9833,45088603,1
9834,45094582,2
9835,45094592,2
9836,45094961,1
9837,45098930,2
9838,45098975,1
9839,45101007,2
9840,45103208,2
9841,45104927,1
9842,45104933,1
9843,45104943,2
9844,451632,0
9845,458000,0
9846,458154,0
9847,458272,0
9848,458352,0
9849,458857,0
9850,464817,0
9851,468874,0
9852,47003943,1
9853,47003970,0
9854,47005270,0
9855,47011795,1
9856,47014918,0
9857,47015493,0
9858,47016446,2
9859,47017064,0
9860,47019816,2
9861,47020857,1
9862,47020884,2
9863,47020893,2
9864,47021063,2
9865,47022853,2
9866,47023313,2
9867,47023317,0
9868,47023329,2
9869,47025111,2
9870,47037057,0
9871,47041460,0
9872,47044811,0
9873,47045404,0
9874,47048432,0
9875,47050437,2
9876,47052688,2
9877,47055945,2
9878,47062461,1
9879,47064781,2
9880,47069495,2
9881,470778,0
9882,470824,0
9883,470867,0
