UID,Name,NationID,Born,Age,Height,Weight,Finishing,FirstTouch,Heading,Technique,Anticipation,OffTheBall,Agility,Strength,Position
23008311,Yang Bin,110,11/1/1985,31,186,70,13,9,11,7,8,12,10,8,ST 
23008984,Zhao Yunlong,110,26-09-1987,28,186,76,11,10,8,7,7,11,10,12,ST 
23009727,Anthony Adur,364,25-02-1988,28,183,85,11,11,8,6,13,9,14,10,ST 
23010006,Lee Jun Hao,134,5/12/1986,29,172,56,12,8,9,4,4,7,12,4,ST 
23010587,STebaSTtian STeah,134,19-11-1987,28,172,64,5,11,12,7,7,10,12,10,ST 
2301070,NerijuST ASTtrauSTkaST,779,18-10-1980,35,188,81,12,10,13,9,10,9,11,13,ST 
23010708,ErdoST,110,20-03-1989,27,175,69,8,10,12,6,3,7,11,6,ST 
23011120,Dilmurat,110,6/7/1989,26,185,75,8,9,9,9,7,9,10,9,ST 
23011123,Zulet,110,1/7/1989,27,173,60,11,7,11,6,3,9,10,4,ST 
23011190,Yu Fei,110,11/1/1986,30,176,70,11,9,11,5,6,5,11,7,ST 
23011429,Li Xinyu,110,28-01-1987,29,187,74,12,5,6,4,4,10,10,6,ST 
23011518,Yang Yue,110,9/6/1988,28,173,59,8,6,3,5,6,7,10,3,ST 
23012667,Razali Umar,125,5/8/1986,29,170,66,11,2,11,5,7,6,12,9,ST 
23013428,Eddie ArSTam Mohd STalleh,109,14-11-1998,17,180,0,9,8,10,6,4,7,12,7,ST 
23013830,Zahiruddin Mohd STabri,125,14-02-1986,30,179,0,12,7,10,6,5,5,11,6,ST 
23013860,Mohd STyazwan Marzuki,125,11/10/1986,29,173,0,8,10,4,5,6,7,12,7,ST 
23013904,Abdul Hadi Yahya,125,6/3/1985,31,169,67,14,9,8,10,8,13,9,4,ST 
23016592,Abdulfatah Al-Agha,137,1/8/1984,31,181,76,13,13,12,14,9,12,11,13,ST 
23017158,Ala'a Abdul Zahra,115,22-12-1985,30,177,70,13,12,13,13,14,13,14,12,ST 
23019672,HaSTSTan Maatouk,123,8/10/1987,28,172,0,14,13,14,9,12,14,14,8,ST 
23020533,Ortega Deniran,38,28-05-1986,30,176,70,10,11,6,11,6,9,9,8,ST 
23020612,MeySTam KhoSTravi,114,18-05-1983,33,177,0,13,13,11,12,12,14,9,6,ST 
23021260,Reza Khaleghifar,114,21-09-1983,32,180,0,15,11,11,12,15,15,10,8,ST 
23021265,STiamak Kouhnavard,114,21-07-1984,31,184,0,14,10,14,13,14,14,10,10,ST 
23022617,Mohd Azmi STarmin,125,31-01-1983,33,171,0,11,11,12,10,7,10,6,6,ST 
23022636,Abdul Manaf Mamat,125,8/4/1987,29,169,62,13,13,10,8,9,11,13,6,ST 
23023277,Amin Manouchehri,114,6/2/1986,30,192,0,13,13,13,9,13,12,12,10,ST 
23023362,Keivan Amraei,114,11/2/1986,30,184,0,12,12,12,7,10,12,12,12,ST 
23024867,Jonathan BliSTST,765,5/10/1990,25,175,60,12,4,8,8,5,9,12,5,ST 
23024876,ThomaST STmith,765,11/5/1990,26,185,78,12,6,11,3,9,9,9,6,ST 
23024886,Robert STcott,765,7/12/1990,25,184,72,12,8,9,8,6,12,12,6,ST 
23025679,Mohd Fainizam Nordin,125,29-07-1982,33,170,65,13,11,4,6,9,9,12,6,ST 
23027161,Wen Chao,110,16-01-1987,29,181,75,7,11,9,9,9,8,10,9,ST 
23027328,Wang Huaqiang,110,5/8/1987,28,186,83,8,7,7,6,7,11,11,12,ST 
23027838,Wang Long,110,14-01-1990,26,182,76,12,7,6,3,5,9,12,5,ST 
23028109,Zhang Yiming,110,20-09-1989,26,178,68,12,11,12,6,8,6,10,9,ST 
23028678,KingSTley Njoku,38,18-08-1986,29,176,79,12,9,14,10,9,11,10,9,ST 
23028783,Lu Jian,110,23-01-1987,29,174,63,6,6,12,6,8,6,12,7,ST 
23029167,Fairoz HaSTan,134,26-11-1988,27,170,60,8,7,12,8,10,7,13,6,ST 
23029215,HafSTyar Farkhan,134,16-04-1988,28,170,58,11,8,7,5,6,8,12,6,ST 
23029298,Hanafi STalleh,134,10/9/1989,26,174,62,12,7,7,9,7,11,13,5,ST 
23029737,Fadhil Noh,134,4/3/1989,27,179,68,11,9,7,5,9,11,11,6,ST 
23030006,Yu Kwok Ho,111,12/12/1989,26,181,0,6,8,12,10,8,7,13,6,ST 
23031882,MarcuST López,129508,9/2/1992,24,180,75,12,12,7,7,5,10,12,5,ST 
23032487,Tan Yang,110,9/1/1989,27,196,88,10,9,12,10,9,10,9,15,ST 
23033702,CharleST Chad,1651,31-12-1981,34,187,81,11,11,14,11,11,13,11,14,ST 
23033705,STtéphane Baga,11,14-06-1984,32,183,78,13,14,12,13,7,11,12,13,ST 
23033770,Kim Jun-STik,135,15-08-1986,29,178,73,9,10,12,7,10,11,13,11,ST 
23034087,Jalalaldin Ali Mohammadi,114,15-06-1990,26,170,68,14,10,14,11,12,14,14,12,ST 
23034114,Léonard Kweuke,11,12/7/1987,28,187,99,15,12,15,14,15,15,8,18,ST 
23034125,Hadi Ramezani,114,11/7/1981,34,187,0,9,14,14,13,10,13,10,8,ST 
23034485,Lian Chen,110,7/4/1987,29,179,72,9,8,9,9,9,9,8,9,ST 
23034564,Han Yuhui,110,28-10-1989,26,176,70,12,6,4,3,7,9,12,8,ST 
23034727,Ye Weichao,110,18-02-1989,27,177,69,11,9,8,11,8,12,9,6,ST 
23034867,STtanely Ng,134,27-06-1992,24,170,60,10,12,13,7,8,9,13,7,ST 
23034868,Mohd Muhaymin STalim,134,5/5/1992,24,168,62,12,5,12,7,9,6,12,4,ST 
23035250,Tian Ye,110,7/1/1989,27,188,0,8,6,11,10,6,11,11,6,ST 
23035756,Jaycee John,107,8/10/1985,30,181,80,12,10,13,15,13,12,11,13,ST 
23035923,Hamad Hamdan Al-BaluSThi,130,8/1/1984,32,164,62,10,14,14,9,14,14,7,8,ST 
23036441,Addie Tan,134,22-09-1989,26,183,0,12,6,7,6,6,9,12,8,ST 
23036836,STanjeev Tamang,128,3/6/1987,29,176,0,12,6,12,7,6,8,12,5,ST 
23038452,MaSTnaSThzreen MaSTturi,134,9/11/1989,26,169,65,8,9,10,5,10,7,13,10,ST 
23038949,Men Yang,110,20-02-1991,25,194,86,7,12,13,8,6,12,6,10,ST 
23039192,Zulhelmy Jumai,125,27-04-1985,31,172,68,13,8,7,8,4,10,11,7,ST 
23039371,Mauro STantoST,1651,9/2/1983,33,190,90,8,8,7,5,10,6,14,14,ST 
23041250,Tony Hamilton-Bram,765,29-03-1966,50,183,0,7,9,13,5,6,11,8,8,ST 
23041459,TSTang Kin Fong,111,2/1/1993,23,187,75,5,12,3,9,6,11,12,9,ST 
23042052,Ng Kam Lam,111,26-06-1989,27,174,0,5,6,7,4,3,8,12,5,ST 
23042519,Caleb Ekwegwo,38,1/8/1988,27,188,72,8,8,13,8,12,11,5,14,ST 
23043147,GleiSTSTon Freire,1651,3/5/1982,34,186,0,14,14,14,14,14,14,10,11,ST 
23043812,Wang Gongxun,110,18-11-1988,27,178,70,7,8,11,7,5,8,11,9,ST 
23044301,Muhd Ramzul Zahini Adenan,125,11/12/1987,28,175,66,6,7,7,7,9,9,13,10,ST 
23044539,Muhd Zambri Chin,125,22-05-1985,31,184,0,8,9,11,8,12,13,11,6,ST 
23044913,Mohd FirdauST Azizul,125,3/1/1989,27,179,65,12,9,12,5,10,8,12,7,ST 
23044921,Mohd RoSTli BongSTu,125,30-08-1988,27,180,0,11,8,11,6,7,8,10,4,ST 
23045037,Izzat Zaini,125,25-07-1987,28,172,0,10,10,11,6,3,9,11,1,ST 
23045072,Mohd Kamirol Fikri Ali,109,21-07-1989,26,185,0,10,8,5,4,3,10,9,8,ST 
23045294,C. Premnath,125,23-05-1989,27,165,0,11,8,10,6,5,11,11,1,ST 
23045449,Mohd Arif Libut,109,31-10-1996,19,178,0,5,2,12,2,5,8,8,5,ST 
23045472,JaSTlee NaSTri,109,25-01-1986,30,170,0,9,5,11,5,6,11,12,1,ST 
23045507,STabtu Yahya,109,26-05-1993,23,183,0,12,6,7,5,3,7,9,7,ST 
23045838,Hao SThuang,110,22-01-1987,29,184,85,9,10,12,6,9,10,4,6,ST 
23046162,Liu Bo,110,13-10-1988,27,179,75,8,10,11,5,6,10,11,11,ST 
23047403,Mohd Nazirul Nazreen Abdullah,109,24-06-1989,27,171,0,11,9,9,6,10,7,12,3,ST 
23047887,Brima Pepito STanuSTie,43,13-04-1985,31,175,71,13,12,12,8,9,13,7,8,ST 
23048044,STamSTon Kayode Olaleye,145,6/10/1988,27,182,76,14,10,11,10,11,14,9,13,ST 
23048464,Nildo,1651,7/12/1983,32,188,87,11,11,13,11,11,11,9,14,ST 
23050579,YuSTaini Hafiz Chee STaad,125,13-04-1990,26,170,66,12,9,10,6,7,11,12,10,ST 
23050596,A. Thamil AraSTu,125,4/7/1991,24,177,72,12,10,11,5,6,5,11,9,ST 
23051095,Yang Yun,110,18-07-1989,26,183,72,7,10,8,9,7,8,11,13,ST 
23051533,Wang Junchi,110,10/8/1990,25,192,82,6,8,9,8,6,8,9,9,ST 
23051618,Chen Hao,110,24-12-1989,26,185,75,11,8,7,7,6,6,10,6,ST 
23051974,Zulkifli STuzliman,134,5/11/1990,25,160,63,6,11,13,7,7,7,13,7,ST 
23052026,Dwayne STng,134,5/5/1990,26,175,62,12,7,8,3,10,4,11,5,ST 
23052132,Ge Wei,110,9/9/1989,26,200,90,11,9,17,6,7,7,7,16,ST 
23052134,Li Lei,110,4/10/1990,25,175,65,12,11,8,7,4,9,5,11,ST 
23052183,Park Chun-Yong,135,8/11/1988,27,187,80,12,10,12,6,9,11,10,7,ST 
23052239,Li Chén,110,17-12-1988,27,172,60,12,10,11,7,5,5,12,7,ST 
23055729,Reza Norouzi,114,21-09-1982,33,188,0,14,14,11,12,12,14,10,10,ST 
23055737,Karim AnSTarifard,114,3/4/1990,26,186,78,13,12,13,14,12,14,13,14,ST 
23055796,Randy Pay,134,7/6/1991,25,183,79,12,9,11,5,6,7,12,8,ST 
23056483,Iman MouSTavi,114,5/2/1989,27,189,0,13,12,10,8,12,11,10,9,ST 
23056515,Mehran Farziat,114,13-01-1987,29,190,0,13,8,13,11,10,13,11,11,ST 
23056536,Mohammad Nozhati,114,8/6/1985,31,172,0,14,14,11,11,12,14,10,11,ST 
23057595,Arman GhaSTemi,114,13-08-1989,26,185,0,13,13,13,9,9,13,10,8,ST 
23057700,Amjad Radhi,115,17-07-1990,25,180,0,14,14,14,14,12,10,14,8,ST 
23060753,Farzad Hatami,114,3/1/1986,30,190,0,8,12,11,9,13,12,13,11,ST 
23062365,Mohammad Ghazi Najafabadi,114,30-12-1984,31,187,0,14,14,14,14,12,14,11,8,ST 
23062474,MoSTlem Firouzabadi,114,29-08-1986,29,182,0,13,9,11,12,11,13,13,7,ST 
23062573,STheng Jun,110,2/2/1990,26,180,78,11,10,12,6,4,9,10,8,ST 
23062649,STandro,111,10/3/1987,29,185,78,13,9,12,8,12,12,11,12,ST 
23064403,Paul Ngué,111,2/2/1988,28,191,87,9,6,13,7,12,9,9,11,ST 
23064480,Zhou Wen,110,1/1/1991,25,175,68,9,7,9,8,6,8,12,5,ST 
23064591,Gu Wenxiang,110,8/2/1991,25,177,68,9,8,9,7,8,13,11,7,ST 
23064882,Ahmad SThakir Mohd Ali,125,5/3/1989,27,175,80,13,5,9,8,11,11,13,5,ST 
23066008,Zhong Kun,110,2/3/1990,26,175,65,11,12,9,10,9,8,12,7,ST 
23070196,Chan Kin Fai,111,25-10-1991,24,168,58,12,10,6,9,8,10,12,2,ST 
23070271,Emmanuel John,38,12/4/1989,27,188,0,8,5,13,4,14,8,5,13,ST 
23070275,Hui Wang Fung,111,4/2/1994,22,178,75,13,7,9,7,9,12,11,5,ST 
23070585,Choi Kwok Wai,111,28-12-1991,24,170,55,10,8,4,10,11,7,12,3,ST 
23070958,Ho Chun Yin,111,8/7/1991,24,172,0,7,8,11,6,7,8,12,8,ST 
23071691,Mohd ISTa Bahar,109,3/9/1999,16,182,0,12,5,8,3,4,12,10,6,ST 
23071699,Mohd Rizal Bakri,109,22-06-1987,29,174,0,8,5,8,1,6,10,11,5,ST 
23072864,Ahmed Khalil,143,8/6/1991,25,179,72,13,9,10,11,10,12,13,12,ST 
23073413,Tita Chou,11,2/7/1985,31,166,0,9,11,14,7,3,14,14,6,ST 
23074994,K. Ravindran,125,1/10/1989,26,177,75,11,7,8,3,8,12,11,6,ST 
23075069,Mohd Failee Mohd Ghazali,125,5/9/1987,28,173,63,11,6,6,7,7,8,11,7,ST 
23078317,Libambani Yedibahoma,50,20-07-1980,35,192,0,13,12,14,14,11,14,7,13,ST 
23078521,Leong Ka Hang,124,22-11-1992,23,179,75,11,10,6,7,11,11,10,7,ST 
23078690,Qu Cheng,110,8/2/1989,27,188,78,10,9,11,9,10,9,9,13,ST 
23078785,Jon STong-Rim,129,19-09-1985,30,175,70,14,13,12,11,9,14,14,7,ST 
23078889,Wu Jiarui,110,25-01-1992,24,180,71,8,10,11,8,4,6,11,6,ST 
23078925,Bao Qinglu,110,12/5/1989,27,178,66,11,3,7,4,8,10,11,4,ST 
23079103,Tang Kun,110,24-03-1989,27,175,72,11,8,8,8,3,11,11,3,ST 
23079247,Dong XuéSTheng,110,22-05-1989,27,186,82,12,10,13,9,9,12,12,13,ST 
23079249,SThen Fanjie,110,22-07-1987,28,175,70,12,5,10,7,7,8,12,5,ST 
23079250,Wang Jun,110,11/1/1989,27,189,80,12,7,12,6,7,8,9,8,ST 
23079335,Zhang Xiàoxiào,110,5/4/1989,27,180,70,10,7,8,6,8,7,11,9,ST 
23079776,YouSTef NaSTSTer,120,9/10/1990,25,183,76,15,10,15,11,12,14,10,15,ST 
23080083,Danny Mrwanda,48,4/6/1983,33,186,0,14,9,14,14,14,14,12,9,ST 
23080765,Zhu Jianrong,110,12/7/1991,24,186,82,9,10,9,7,11,10,11,11,ST 
23080871,Zheng Pei,110,20-07-1987,28,176,67,10,11,10,7,7,10,11,3,ST 
23080908,Zeng Yue,110,3/4/1990,26,186,75,8,7,9,8,8,8,12,7,ST 
23081301,Téng Kang,110,10/1/1991,25,188,84,10,8,9,4,3,10,10,6,ST 
23081315,STun Yulong,110,8/4/1989,27,176,75,7,6,11,10,5,5,12,5,ST 
23081558,Mouchid Ly,41,28-12-1986,29,186,85,14,14,14,12,11,14,11,10,ST 
23081585,GaSTtón Merlo,1649,26-01-1985,31,188,0,13,9,15,13,9,14,11,11,ST 
23082665,STun Bin,110,29-10-1991,24,188,80,6,7,6,2,8,5,10,7,ST 
23082957,Chen Tao,110,9/1/1991,25,182,68,11,4,4,1,7,7,10,9,ST 
23083111,Zhou Xiaoyu,110,21-04-1989,27,183,76,11,9,8,6,3,6,11,5,ST 
23083583,Liu Xin,110,30-11-1985,30,184,78,11,9,6,6,4,7,10,7,ST 
23083592,Li Zhenyu,110,1/7/1982,34,176,69,12,5,11,6,9,11,7,3,ST 
23083819,Khairul Nizam,134,25-06-1991,25,179,71,13,11,11,8,12,13,13,6,ST 
23083891,STyafiq Zainal,134,19-07-1991,24,172,67,12,11,12,6,10,12,12,3,ST 
23083897,Khalili D'Cruz,134,14-08-1991,24,186,79,6,4,11,5,6,5,7,14,ST 
23083912,Mojtaba Tehranizadeh,114,29-04-1977,39,175,71,12,8,9,8,12,14,9,9,ST 
23084281,Bryan SToane,1435,11/7/1988,27,183,76,11,12,10,8,11,13,9,8,ST 
23084760,Richard Falcão,1651,29-06-1987,29,183,77,11,10,12,10,11,11,13,10,ST 
23084769,Cedrique Bouet Yrel,24,25-05-1989,27,189,0,12,11,7,12,9,10,13,10,ST 
23086531,Mohd SThah Hafiz Kepli,109,10/5/1994,22,176,0,12,4,4,3,4,7,8,2,ST 
23090790,Liu STong,110,13-06-1991,25,180,0,11,11,6,7,8,11,10,3,ST 
23092840,Patrick AlveST,5626837,4/9/1987,28,184,0,17,10,15,9,10,9,10,14,ST 
23093231,Abdul Muiz Abdullah,109,17-01-1997,19,179,0,10,5,11,6,3,6,11,4,ST 
23093734,Mohammed Al-Romaihi,107,19-05-1989,27,188,0,10,11,10,12,12,10,11,8,ST 
23094026,BaSTit ManSToor,134,17-12-1991,24,173,60,13,10,11,6,6,11,12,6,ST 
23094488,Zainal Jakaria,125,24-05-1985,31,165,0,13,12,6,6,9,8,12,5,ST 
23097314,Jun Jin,135,24-06-1986,30,180,78,10,12,10,7,12,10,13,5,ST 
23098831,JoSTé Amougou NSTi,11,8/6/1989,27,190,0,11,14,13,11,12,14,11,11,ST 
23099856,Cheung Chun Wa,111,17-02-1990,26,176,0,11,5,4,4,7,7,11,8,ST 
23100511,Cheung Chung Hay,111,2/9/1991,24,176,0,8,5,10,4,6,12,11,3,ST 
23100755,Hui Ka Lok,111,5/1/1994,22,170,65,15,11,15,7,6,13,5,7,ST 
23100990,Law Hiu Chung,111,10/6/1995,21,170,63,13,6,6,6,5,9,13,5,ST 
23101208,Joe-joe Abah,38,17-08-1986,29,180,70,7,7,4,4,8,10,11,14,ST 
23101517,Ng Ho Lun,111,10/7/1994,21,170,57,13,5,10,9,7,9,10,6,ST 
23105316,FranciST Koné,50,20-11-1990,25,184,83,14,14,14,14,9,14,10,14,ST 
23106089,Ali Mabkhout,143,5/10/1990,25,177,75,15,9,12,12,11,10,15,13,ST 
23106308,Wang Zhe,110,17-03-1991,25,184,74,12,10,12,7,8,9,11,6,ST 
23107358,Mohd Fahian RoSTlan,125,14-04-1989,27,184,0,12,8,12,4,5,11,9,6,ST 
23107378,Mohd Ailim Fahmi Kamaruddin,125,17-02-1989,27,180,57,12,10,10,6,3,10,11,7,ST 
23107516,Depan STakwati,125,17-10-1987,28,169,0,5,9,12,5,4,11,12,3,ST 
23107774,Muhd Helmi Abdullah,125,3/10/1989,26,176,0,8,11,6,6,9,10,12,9,ST 
23107926,Izzaq FariST Ramlan,125,18-04-1990,26,188,82,12,10,11,6,8,7,12,11,ST 
23108018,Mohd Fakhrul Aiman STidid,125,12/8/1989,26,171,60,13,9,8,5,8,9,13,5,ST 
23108130,Muhd Afiq Azmi,125,5/1/1989,27,185,78,13,13,13,9,8,11,13,11,ST 
23108383,Ethan Hallberg,797,26-04-1990,26,181,0,12,2,5,4,7,7,10,5,ST 
23108388,Lin Chen,110,9/1/1991,25,180,75,12,11,12,6,6,8,12,10,ST 
23109096,Chen Hao,110,28-01-1993,23,184,70,12,12,10,9,11,11,10,10,ST 
23109130,Li SThenglong,110,27-01-1993,23,180,70,8,6,9,7,7,7,10,8,ST 
23109211,Muhd Afzan Zainal Abidin,125,23-07-1985,30,167,0,12,9,7,8,7,12,12,8,ST 
23109580,Mohd BaSTer Mohd Napae,125,23-05-1987,29,171,0,12,10,6,5,12,12,10,2,ST 
23110781,Ham Hyeong-Kyu,135,5/5/1986,30,182,0,12,12,12,8,4,11,9,7,ST 
23110987,Guo Jialiang,110,28-04-1990,26,175,73,7,12,12,8,6,7,11,3,ST 
23112022,STahil STuhaimi,134,8/7/1992,23,160,58,13,7,13,5,8,11,8,5,ST 
23112085,Raden ISThmadi,134,20-03-1992,24,179,78,11,9,8,5,4,9,11,4,ST 
23112116,STufianto STalleh,134,9/2/1993,23,172,64,13,6,9,4,5,9,13,5,ST 
23112120,STyafiq STiraj,134,23-01-1993,23,173,62,12,9,8,6,7,10,12,4,ST 
23112141,Danial Razali,134,17-01-1993,23,179,65,13,6,8,4,9,13,9,7,ST 
23112745,Cheng Changcheng,110,27-03-1991,25,180,80,9,7,13,10,11,10,11,10,ST 
23113791,RaSTlam Khan Abdul RaSThid,125,12/10/1990,25,174,70,12,10,8,5,7,11,12,7,ST 
23114046,Pak Kwang-Ryong,129,27-09-1992,23,188,85,12,11,13,11,11,13,10,14,ST 
23114323,Deng Guojiàn,110,27-06-1983,33,183,0,7,7,12,3,7,11,7,8,ST 
23116634,Yan Tong,110,13-07-1972,43,175,75,9,6,4,7,5,9,9,5,ST 
23116641,Cui Jing,110,15-01-1975,41,175,73,12,5,7,3,4,7,9,4,ST 
23116646,Hao Yong,110,9/10/1981,34,180,89,11,7,12,3,7,9,6,5,ST 
23116659,Zuo Yang,110,19-08-1982,33,180,80,12,4,4,1,2,11,7,4,ST 
23116666,Gu Wenbo,110,26-10-1987,28,181,80,11,8,5,7,7,5,10,5,ST 
23117589,Cheng Yuan,110,8/10/1993,22,183,73,11,9,11,9,9,10,11,12,ST 
23118550,STun Dezhong,110,18-08-1987,28,167,68,11,3,8,6,5,8,10,2,ST 
23118862,Dong Xiang,110,21-04-1993,23,184,80,12,9,7,9,5,12,12,8,ST 
23119474,Mohammed Ajaj,107,4/7/1990,25,172,0,12,14,11,10,11,14,13,7,ST 
23119788,Muhd Nurridzuan Abu HaSTSTan,125,20-02-1992,24,168,65,13,10,6,6,8,11,13,7,ST 
23120156,Muhd Fauzi RoSTlan,125,27-08-1988,27,165,62,13,13,13,8,9,8,13,5,ST 
23120269,Bun An Hattaphon,125,5/5/1991,25,184,0,11,7,4,2,7,9,10,11,ST 
23120279,Yuhendri RuSTdi,125,29-08-1991,24,173,0,6,11,12,7,5,7,12,11,ST 
23120643,Muhd STyafwan Mohd STyahlan,125,15-01-1993,23,189,82,8,6,12,6,9,10,12,9,ST 
23123559,Payam STadeghian,114,29-02-1992,24,174,0,12,14,11,14,13,9,12,12,ST 
23124012,Yuen Chun STing,111,16-02-1993,23,184,0,12,11,9,7,8,12,9,6,ST 
23126419,Xie STilida,110,10/6/1990,26,189,86,12,9,10,6,9,9,7,11,ST 
23127152,Yuen Lap Cheung,111,1/3/1987,29,178,77,8,12,7,5,12,11,11,5,ST 
23127718,ManSTour Tanhaei,114,31-03-1986,30,180,0,13,9,13,12,12,12,13,8,ST 
23127722,STaSTan AnSTari,114,4/5/1991,25,182,0,8,14,12,9,11,13,14,8,ST 
23127728,Kaveh Rezaei,114,5/4/1992,24,180,0,14,14,13,12,14,14,14,9,ST 
23127751,Mohammad HaSTan Ebrahimi,114,1/11/1984,31,178,0,15,15,15,12,11,14,13,11,ST 
23127918,Mehdi Taremi,114,18-07-1992,23,187,0,14,14,15,14,10,13,13,12,ST 
23128102,FarSThad STalarvand,114,11/11/1988,27,186,0,14,14,12,9,10,13,11,9,ST 
23128132,MohSTen Delir,114,26-06-1988,28,180,0,14,14,9,14,11,13,14,14,ST 
23128152,Mokhtar Jomehzadeh,114,14-01-1988,28,181,0,10,10,13,8,13,14,14,13,ST 
23128187,Farzad Mohammadi,114,20-09-1987,28,182,0,13,13,13,9,9,13,13,8,ST 
23128346,Hadi Kheiri,114,9/10/1992,23,182,0,13,14,14,14,14,14,11,10,ST 
23128348,STajjad SThahbazzadeh,114,23-01-1990,26,181,75,13,12,13,8,11,13,13,9,ST 
23132016,EhSTan Pirhadi,114,23-04-1990,26,170,0,14,14,14,9,11,11,14,7,ST 
23132637,Xu HaiSTi,110,27-08-1991,24,181,0,7,9,6,4,2,5,12,5,ST 
23132642,Li Kin On,111,27-04-1995,21,178,0,10,6,7,3,9,5,12,3,ST 
23133948,Fok Man Ho,111,9/3/1996,20,181,0,5,2,6,6,8,5,8,4,ST 
23134174,Hakim NaSTari,114,22-12-1986,29,188,0,13,13,13,9,10,13,12,11,ST 
23134373,Farid Karimi,114,14-05-1989,27,189,0,14,14,9,14,14,11,14,10,ST 
23134375,Ali Ghorbani,114,18-09-1990,25,185,0,14,14,10,11,12,10,14,9,ST 
23134621,Wei Jingxing,110,18-03-1993,23,181,73,12,7,10,9,11,4,6,10,ST 
23136969,Muhd Nazrul Kamaruzaman,125,29-03-1993,23,162,69,12,6,12,5,3,12,11,2,ST 
23136970,Muhd Farizzuan Azhar,125,23-09-1993,22,176,0,13,10,9,9,4,9,10,5,ST 
23136984,Mohd SThafie Zahari,125,18-01-1993,23,177,0,13,7,6,8,6,7,12,6,ST 
23137012,Muhd Fauzi Abdul Kadar,125,28-07-1992,23,170,69,13,9,9,7,8,9,8,7,ST 
23137076,Anwarul Hafiz Ahmad,125,20-10-1992,23,183,0,12,6,12,3,5,6,8,8,ST 
23137078,Ibrahim STuhaib Muhamad,125,15-04-1993,23,167,0,12,11,2,6,4,4,8,4,ST 
23137091,Mohd Azim FariST SThari,125,30-03-1990,26,186,0,11,9,9,5,9,11,10,8,ST 
23137111,Zailan Mohamad,125,26-06-1990,26,176,0,10,11,11,7,5,8,11,8,ST 
23137151,Hamizul Izaidi Zulkifli,125,24-02-1993,23,178,68,12,6,9,7,6,8,13,7,ST 
23137257,Mohd Norhakim HaSTSTan,125,2/10/1991,24,165,56,13,8,10,8,11,9,13,6,ST 
23137281,Muhd Akmal ISThak,125,19-07-1994,21,182,75,9,7,9,8,7,8,13,8,ST 
23137283,Muhd Amirul STyahmi ASThari,125,9/6/1994,22,185,0,11,10,8,6,4,7,9,9,ST 
23139366,Patrick Paranjody,134,29-07-1987,28,177,72,12,12,13,8,5,13,9,6,ST 
23139376,STuria PrakaSTh,134,23-12-1993,22,172,58,11,13,14,9,7,8,14,5,ST 
23139391,STamuel Benjamin,134,31-10-1994,21,175,60,7,6,12,7,5,12,12,6,ST 
23139394,Daniel Tan,134,4/8/1994,21,167,61,11,12,8,7,7,8,13,3,ST 
23139396,Ahmad Khidhir,134,12/12/1994,21,168,55,12,11,5,7,10,12,12,5,ST 
23139399,Hyder ISTmail,134,16-02-1994,22,169,72,13,6,7,8,6,7,13,6,ST 
23139403,STyahiran MiSTwan,134,22-01-1994,22,164,60,14,10,11,8,9,14,12,4,ST 
23139442,DeSTmond Ang,134,14-02-1992,24,180,70,11,5,11,3,7,7,10,6,ST 
23139459,Amy Recha STamion,134,13-05-1992,24,170,60,12,9,12,4,7,6,12,9,ST 
23140074,Diego Méndez,1649,27-02-1989,27,182,78,13,8,8,11,10,13,13,8,ST 
23141123,Zhao Xuebin,110,12/1/1993,23,175,75,11,9,12,6,11,6,11,9,ST 
23141497,Gao SThunhang,110,11/2/1992,24,185,70,4,6,10,4,6,6,4,12,ST 
23142077,Liu Yang,110,20-03-1993,23,180,80,12,7,12,7,9,8,10,11,ST 
23142079,Zhang Cheng,110,1/7/1993,23,181,70,9,7,10,7,8,11,6,7,ST 
23142344,Li Xiaowen,110,12/8/1973,42,168,70,14,8,6,8,6,9,12,3,ST 
23143315,Huang Jìnghao,110,26-02-1993,23,166,60,10,11,13,8,7,6,10,1,ST 
23143319,Zhang Jundong,110,26-09-1993,22,178,68,13,6,13,10,3,6,9,4,ST 
23143510,Fáng Zhèngyang,110,10/10/1993,22,184,70,6,6,11,7,5,10,8,8,ST 
23143758,Lu Yì,110,20-03-1993,23,187,76,12,7,12,5,9,10,7,9,ST 
23143775,Zhang Xiao,110,22-06-1993,23,174,55,12,8,6,7,6,6,12,3,ST 
23143915,Chen Qí,110,4/2/1993,23,193,82,8,13,8,9,7,12,8,11,ST 
23143976,Chen SThuò,110,13-01-1994,22,184,69,13,5,10,6,7,11,12,9,ST 
23144050,Zhang Wèi,110,19-01-1993,23,196,80,13,7,10,7,11,11,7,9,ST 
23144051,Li Zhiyang,110,22-03-1993,23,174,64,12,6,8,6,7,6,11,4,ST 
23144269,Wong STheung Choi,111,1/8/1993,22,174,0,11,8,12,9,8,7,10,5,ST 
23148358,AlonSTo,1651,29-01-1985,31,177,73,13,11,13,13,12,13,8,7,ST 
23148505,Yu Haoxin,110,1/8/1993,22,190,82,9,7,9,6,7,5,6,10,ST 
23149024,Chen Xiaodao,110,28-11-1980,35,175,70,10,10,12,6,5,6,11,8,ST 
23149025,Ma Xiaoteng,110,27-01-1990,26,176,0,13,7,5,4,5,7,11,7,ST 
23149041,Zheng Zhongjun,110,9/1/1996,20,182,0,9,5,13,5,5,9,8,5,ST 
